Drug ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
536.0,3.032455532033676,147.38833891467198,5.983127663125442,4.264715818957356,5.020644764975811,3.7876937002347035,2.299024576145345,2.6769890491545723,1.5515512235693263,1.987987004041311,0.8700050935260352,1.1219814088655202,0.4627803245407954,0.5887684822105379,0.0,0.0,0.0,0.0,0.0,10.710019588424888,0.0,24.26546827384644,0.0,0.0,17.3346073673947,127.01887687199999,1.125,1.625,2.0,0.0,-0.69,8.0,121.526,70.79892376087899,5.446798905608755,2.0526695478915182,1.1380194886479666,53.07456004339136,5.55611111111111,0.39872744733106535,5.55611111111111,0.04069947851972144,0.7214814814814818,0.04069947851972144,0.7214814814814818,-0.39872744733106535,1.9222,35.864399999999996,127.574,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,24.26546827384644,10.710019588424888,0.0,1.0,0.0,17.28832616491608,0.0,0.0,0.0,0.0,5.733667477162185,29.288101587587764,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.600939890232516,0.0,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,26.02,0.0,5.55611111111111,0.0,0.7214814814814818,6.11283950617284,0.0,7.054012345679013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297860823199099,127.574,1.9222
537.0,2.335396041923273,520.1629217962845,12.576985790260121,9.290000297023063,9.290000297023063,8.024075805453151,5.2908373835829305,5.2908373835829305,4.093467597493249,4.093467597493249,2.840228194739679,2.840228194739679,1.8502710045785482,1.8502710045785482,29.684844239486956,14.69560176298435,0.0,13.027703587438928,5.563451491696996,0.0,10.763943219404432,6.923737199690624,0.0,4.9839785209472085,9.843390348640755,242.090271548,1.588235294117647,2.2941176470588234,2.8823529411764706,0.6,-1.4400000000000002,17.0,228.11899999999997,7965.508655134308,12.02850568274639,4.438375367377904,2.1665656901037735,96.28954903482216,11.564203987150416,0.3935688359788986,11.564203987150416,0.32996003103185106,0.2049773242630386,0.32996003103185106,-0.8156164965986397,-0.3935688359788986,-1.5142799999999992,57.679300000000026,242.231,3.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,3.0,7.0,0.0,2.0,0.0,1.0,1.0,94.0,14.94991774348146,12.331867558483172,0.0,0.0,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,0.0,0.0,0.0,6.923737199690624,18.18111668623608,12.71084835226122,2.0,14.94991774348146,0.0,0.0,9.551078168738563,0.0,31.78039276884811,6.606881964512918,32.5983797247092,0.0,0.0,11.24901029325548,0.0,0.0,0.0,38.578947698429495,4.736862953800049,6.923737199690624,18.212174285357875,15.785917939756718,0.0,0.0,0.0,104.55000000000001,6.5433862433862435,0.0,24.916212758251447,18.50208425191064,-0.643489202779876,0.0,0.0,-0.5805272108843547,1.2623331601158982,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5842742137821718,242.231,-1.5142799999999992
538.0,2.754184786037662,25.219280948873624,4.99156383156272,3.3332046180625943,3.3332046180625943,2.808060412490447,1.7071510027085628,1.7071510027085628,1.0189718779350343,1.0189718779350343,0.42149820593270626,0.42149820593270626,0.05773502691896257,0.05773502691896257,6.103966387748303,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,15.319582184522117,92.047344116,1.1666666666666667,1.5,1.5,1.0,-0.12,6.0,84.03,19.800269059780252,5.88,3.0849180327868857,2.1377319587628865,35.8518365132108,8.166666666666668,0.3935933161206694,8.166666666666668,0.10004702601723478,0.36458333333333326,0.10004702601723478,-0.9537037037037039,-0.3935933161206694,-1.6681000000000001,20.178400000000003,92.09399999999998,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,38.0,15.319582184522117,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,15.319582184522117,0.0,0.0,0.0,0.0,6.103966387748303,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.63731250129625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,0.0,24.016203703703706,0.0,0.0,0.0,-0.9537037037037039,-0.7291666666666665,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814944322102413,92.09399999999998,-1.6681000000000001
539.0,1.581057213053132,1027.6289758797097,18.80275414050485,13.900395739293915,14.65632468531237,13.09735678832402,7.95045863447897,8.328423107488197,5.61671542484256,6.023915551583166,3.8002874129083155,4.115257807082671,2.560761337596083,2.756822372173783,5.907179729351506,4.794537184071822,0.0,6.792942306099827,45.226083080194776,0.0,0.0,48.661413050844345,0.0,20.60153424990708,26.8083332749948,383.078516988,1.1481481481481481,2.037037037037037,2.888888888888889,0.05555555555555555,-3.52,27.0,369.68300000000016,2248041.7698560213,16.92211900219969,7.004783779461536,3.5577803738176703,158.84043441895003,11.306424876332745,0.4535046516797261,11.306424876332745,0.24827302581840616,0.13605008626195758,0.24827302581840616,-0.509463392760859,-0.4535046516797261,3.4448,101.13230000000001,383.79500000000013,4.0,8.0,0.0,1.0,1.0,2.0,1.0,3.0,7.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,136.0,25.840970592774944,11.50524905251859,11.49902366656781,18.648461316437828,0.0,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,17.667306958694127,36.39820241076966,17.447681337993632,5.022633313741326,4.0,14.268263091671919,40.64909422777267,0.0,9.967957041894417,5.733667477162185,0.0,17.42651951411249,59.24749785628266,0.0,11.49902366656781,25.840970592774944,23.140974608188646,11.49902366656781,11.600939890232516,22.668079077345748,0.0,0.0,10.357988675768818,48.661413050844345,5.022633313741326,0.0,0.0,111.39,10.833474431280548,6.273578333573536,19.884744431006467,6.633183571395603,6.889287829439009,1.4712733371796192,11.902186954416045,1.587332136558327,0.13605008626195758,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618245173216617,383.79500000000013,3.4448
540.0,1.6383653242366965,788.2731733035782,18.844570503761737,13.672712806157573,14.4892093870853,12.396754605515328,7.905485335643299,9.06018587402255,5.93756601392267,7.087395928183729,4.170946138571584,5.2595586471752585,2.686194379165096,3.78151424236237,36.55094645107959,15.007591973753234,0.0,5.817862777835028,29.09040677480358,0.0,28.983624746711556,0.0,0.0,14.951935562841626,21.310725302965125,384.12158873999994,1.3461538461538463,2.1153846153846154,2.8461538461538463,0.5714285714285714,-1.9900000000000002,26.0,364.25800000000015,865189.292816314,18.790775027970344,7.7154447309279925,3.5916866448671128,151.93045138325087,10.690204914007708,0.48008606933062276,10.690204914007708,0.3199991992045901,0.2117222276175481,0.3199991992045901,-1.170864512471656,-0.48008606933062276,-1.4370999999999983,93.21220000000004,384.4180000000002,7.0,11.0,0.0,1.0,1.0,0.0,2.0,2.0,11.0,5.0,12.0,0.0,7.0,0.0,1.0,1.0,142.0,31.523780092646533,30.093794397025366,17.692941169337626,0.0,0.0,5.969305287951849,9.361636831863176,14.951935562841626,11.761884949391115,0.0,0.0,12.1736752296728,5.752853606746789,12.431286462512844,3.0,24.85098232239399,34.71293095356198,0.0,19.519035210632982,5.733667477162185,37.00246278605375,17.23937469065576,12.654640149529083,0.0,0.0,11.46733495432437,5.817862777835028,0.0,11.761884949391115,76.6673698889934,9.53140013787187,0.0,12.64872279366088,12.654640149529083,0.0,11.16387793838399,0.0,182.63,7.292380852389421,1.3974421296296293,22.774096117016043,29.348645102347476,11.979371021049587,0.040536936847085814,-0.9187831421958406,-0.7470223504167361,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35241047665030967,384.4180000000002,-1.4370999999999983
541.0,3.197160395533292,226.18943338088377,7.397341225498537,5.2805981960654815,5.2805981960654815,4.8805400575618805,2.876105059170284,2.876105059170284,1.8646193757115592,1.8646193757115592,1.249945184256574,1.249945184256574,0.7255475404368282,0.7255475404368282,0.0,9.589074368143644,0.0,0.0,23.699224029653102,0.0,0.0,24.26546827384644,0.0,0.0,0.0,134.036779432,0.9,1.3,1.6,0.0,-1.4400000000000002,10.0,128.08599999999998,238.97589595141258,6.676822429906544,2.917438016528926,1.102894684174346,58.4843315483777,10.227314814814815,0.29787061624251654,10.227314814814815,0.15027065631939845,0.44212962962962976,0.15027065631939845,0.44212962962962976,-0.29787061624251654,1.3115999999999999,37.217000000000006,134.13399999999996,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,12.57232104625911,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,24.26546827384644,0.0,11.126902983393991,0.0,1.0,9.589074368143644,12.57232104625911,0.0,0.0,0.0,0.0,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,12.57232104625911,0.0,0.0,20.715977351537635,24.26546827384644,0.0,0.0,0.0,34.14,0.0,0.0,20.45462962962963,0.0,0.8842592592592597,0.0,6.6537037037037035,1.3407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712839874056989,134.13399999999996,1.3115999999999999
542.0,3.978975634044976,182.7016249117327,14.778174593052025,11.04724260367868,11.04724260367868,9.071067811865476,6.225793720847219,6.225793720847219,4.716450251016883,4.716450251016883,3.1695358261184032,3.1695358261184032,1.4309053254598343,1.4309053254598343,11.07785050476669,0.0,0.0,39.641291787077506,19.51033443475116,0.0,0.0,0.0,0.0,10.633577208012662,30.63916436904423,282.179086552,0.5263157894736842,0.7894736842105263,1.0,1.0,-0.32,19.0,256.12899999999996,12389.830657261055,18.68,9.562870020436158,5.67338434294497,112.25379905218782,9.079193987780297,0.39426831156266545,9.079193987780297,0.08811636645205217,0.3876130243764171,0.08811636645205217,-1.1091030092592593,-0.39426831156266545,-4.012899999999995,68.59920000000004,282.337,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,12.0,0.0,0.0,0.0,116.0,41.27274157705689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51033443475116,0.0,50.71914229184419,0.0,30.63916436904423,0.0,0.0,10.633577208012662,0.0,17.4986721276927,52.73080459890265,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,94.4478194727136,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,145.44,0.0,0.0,0.0,60.16532123960695,-2.218206018518518,0.0,0.0,0.5590277777777778,-1.5061429988662127,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.16898819523026515,282.337,-4.012899999999995
543.0,3.0034006845798173,240.2879489264805,7.5604779323150675,5.371969743908872,10.869699785717753,4.698377302757663,2.852651538621103,5.601516559525543,2.0020759894671594,5.176191909037409,1.2008863482599386,3.0334630288628994,0.6473226453660479,1.5636109856675284,5.969305287951849,4.794537184071822,0.0,0.0,31.685061294890783,0.0,3.0722054380643944,12.13273413692322,12.13273413692322,0.0,5.106527394840706,322.9995974,1.3,1.8,2.2,0.0,-0.3749350649350651,10.0,316.66499999999996,180.91251467537336,7.728960338030674,3.14617028808584,1.8027963232929665,74.84254912185656,10.328099017384732,0,10.328099017384732,0,0.36962962962962975,0,-0.853395061728395,0,0.5569,33.03529999999999,321.705,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,74.89310487366599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.02267438210632,9.041510726016243,0.0,0.0,0.0,0.0,0.0,29.828919765543436,0.0,0.0,3.0722054380643944,0.0,0.0,0.0,11.075832682792555,26.12160980319379,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,37.3,1.2685185185185186,0.5955064247921391,10.328099017384732,8.491579743008314,0.36962962962962975,-0.853395061728395,7.022283950617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7674761674205214,321.705,0.5569
544.0,2.1493065156846214,488.2084027297366,10.250712376627058,8.127824092781841,8.127824092781841,7.360173345306137,4.906722459784727,4.906722459784727,3.5506319820170273,3.5506319820170273,2.602978578485268,2.602978578485268,1.8608278436636452,1.8608278436636452,0.0,0.0,0.0,6.22790117073487,11.33456349545129,25.095702431132665,6.3273200747645415,6.3273200747645415,4.567099647791355,14.951935562841626,10.470530430962235,205.096359972,1.4,2.3333333333333335,3.1333333333333333,0.4444444444444444,-1.6900000000000002,15.0,194.133,6638.398901593223,8.604859428121884,3.1636186143621092,1.2534339898773499,86.09851673225813,5.7004606009070296,0.38173115839544464,5.7004606009070296,0.16705305107490903,0.04564814814814766,0.16705305107490903,0.04564814814814766,-0.38173115839544464,0.7174999999999998,53.95840000000001,205.221,2.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,78.0,10.470530430962235,18.07192196311567,11.465039998602755,0.0,0.0,0.0,4.567099647791355,14.951935562841626,0.0,0.0,0.0,12.841643245852019,6.606881964512918,6.3273200747645415,3.0,4.736862953800049,16.98174071621902,0.0,19.51903521063298,0.0,19.06954441658689,12.340549441675103,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,0.0,26.125917175145897,4.736862953800049,0.0,19.06954441658689,12.654640149529083,0.0,11.16387793838399,0.0,78.85,7.4840740740740745,0.0,12.268949829931973,0.0,7.0915717120181405,0.4136545729402874,0.0,5.278549697656841,0.7965334467120182,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415418091420239,205.221,0.7174999999999998
545.0,2.6328685530613645,339.9684069405945,10.767584713501616,6.797795879174695,7.614292460102421,6.40970216816285,3.577469988053178,4.457122799308072,2.498189854952675,3.445884047951547,1.4332863031910656,2.344191464747103,0.7703850813596185,1.4348782031772938,24.16361003309936,22.760319511168106,0.0,4.8771471937013,0.0,11.336785877934737,12.13273413692322,5.380062770465915,0.0,0.0,0.0,221.99623506,1.3571428571428572,2.0,2.4285714285714284,0.25,-1.1700000000000004,14.0,217.14699999999993,1316.5366521549108,10.907942322681215,3.9132808517611113,2.661276897501684,81.35118525636112,11.752790060468632,0.4499624042132329,11.752790060468632,0.4499624042132329,0.16907407407407438,0.29278179553271133,-4.923690948601663,-0.29278179553271133,2.4523,44.3285,222.18699999999995,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,76.0,0.0,0.0,5.783244946364939,5.783244946364939,0.0,6.176298517443475,9.589074368143644,0.0,13.171245143024459,11.336785877934737,6.06636706846161,11.446429838927525,0.0,11.29796881662731,1.0,22.760319511168106,22.903275770664614,0.0,0.0,0.0,12.597120140369483,0.0,22.389944101090435,0.0,0.0,0.0,13.171245143024459,0.0,11.336785877934737,17.742788410173354,4.794537184071822,0.0,16.09250600069913,17.512796907389134,0.0,0.0,0.0,34.14,35.258370181405894,1.0145323129251698,21.65051681783825,1.5608116024187453,0.0,-2.7933101851851845,2.923233182161754,-6.0308205782312925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5811093720663849,222.18699999999995,2.4523
546.0,2.24930773063772,895.9059659095756,19.974327015758657,15.128999464996195,16.714996004110898,12.925783913070212,7.966410430741603,8.759408700298954,5.345245877936813,6.199582777111334,3.582962966559135,4.2026708248987745,2.3799324511132123,2.86417716956713,0.0,4.794537184071822,0.0,35.27669023292847,28.142076638610135,0.0,20.285962151016676,19.056471336613843,6.069221312792274,26.230711022902888,25.20614789330082,434.0589671880001,1.2962962962962963,2.0,2.5925925925925926,0.2777777777777778,-2.99,27.0,416.12600000000003,803323.9366753623,20.323477168109164,9.09436713026294,4.798044338565258,164.91477806357904,12.463664847883598,0.4964154892226936,12.463664847883598,0.23530957226036145,0.02615850970017597,0.23530957226036145,-0.33635959939531346,-0.4964154892226936,2.89508,104.11310000000005,435.2780000000001,3.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,2.0,9.0,0.0,7.0,0.0,0.0,0.0,142.0,25.261044942568663,28.949559248892104,0.0,11.787168065786876,0.0,0.0,4.794537184071822,0.0,10.245870075685694,0.0,0.0,34.98641523456319,11.629818560158606,37.407404460509966,2.0,19.005126045471968,33.34237267981944,5.261891554738487,4.9839785209472085,0.0,13.344558822616634,31.8769331282365,33.798723704611234,0.0,23.448233315795452,25.261044942568663,11.50524905251859,17.37901200300318,15.929943897949348,31.717635297366698,11.21535880699783,11.33111286753076,18.050640183084614,22.671820721217244,0.0,0.0,0.0,119.49000000000001,16.617804082444096,3.3767788213449497,16.609693103321575,11.813241613910579,6.8049849572391965,1.0657621014046892,6.80274350999473,0.02615850970017597,2.075280879324925,3.057552421315082,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864015532609936,435.2780000000001,2.89508
